Date,Transect,Taxa,Common.Name,Specific.Epithet,Abundance,Distance.Footsteps,Encounter.Time,Start.Time,End.Time,Weather,Detection,Sex,Activity,Photo.Audio.No.,Remarks
03-02-1999,T1A,Butterflies,Gram Blue,Euchrysops cnejus,1,1,,NA,NA,Clear,NA,NA,,NA,
03-02-1999,T1A,Butterflies,Plum Judy,Abisara echerius,1,1,,NA,NA,Clear,NA,NA,,NA,
03-02-1999,T1A,Butterflies,Common Jessabelle,Delias eucharis,1,1,,NA,NA,Clear,NA,NA,,NA,
03-02-1999,T1B,Butterflies,Common Jessabelle,Delias eucharis,1,1,,NA,NA,Clear,NA,NA,,NA,
03-02-1999,T1B,Butterflies,Common Mormon,Papilio polytes,1,1,,NA,NA,Clear,NA,NA,,NA,
03-02-1999,T1B,Butterflies,Indian Common Crow,Euploea core,1,1,,NA,NA,Clear,NA,NA,,NA,
03-02-1999,T1B,Butterflies,Glassy Tiger,Parantica aglea,1,1,,NA,NA,Clear,NA,NA,,NA,
04-11-1999,T1A,Butterflies,Gram Blue,Euchrysops cnejus,1,1,,NA,NA,Clear,NA,NA,,NA,
04-11-1999,T1A,Butterflies,Crimson Rose,Pachliopta hector,1,1,,NA,NA,Clear,NA,NA,,NA,
04-11-1999,T1A,Butterflies,?Hesperid,NA,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Indian Common Crow,Euploea core,2,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Common Grass Yellow,Eurema hecabe,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Chocolate Pansy,Junonia iphita,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Common Leopard,Phalanta phalantha,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Pioneer,Belenois aurota,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Blue Mormon,Papilio polymnestor,2,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Yellow Pansy,Junonia hierta,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Common Jessabelle,Delias eucharis,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Striped Tiger,Danaus genutia,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Blue Tiger,Tirumala limniace,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Blue Oak Leaf,Kallima horsfieldi,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Red Helen,Papilio helenus,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Common Mormon,Papilio polytes,3,1,,NA,NA,Clear,NA,NA,Mating ,NA,
16-05-1999,T3,Butterflies,Blue Mormon,Papilio polymnestor,2,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Great Eggfly,Hypolimnas bolina,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Common Emigrant,Catopsilia pomona,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Common Pierrot,Castalius rosimon,1,1,,NA,NA,Clear,NA,NA,,NA,
16-05-1999,T3,Butterflies,Red Pierrot,Talicada nyseus,1,1,,NA,NA,Clear,NA,NA,,NA,
16-06-1999,T1A,Butterflies,Common Leopard,Phalanta phalantha,1,1,,NA,NA,Drizzling,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Castor,Ariadne merione,1,117,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Four Ring,Ypthima huebneri,4,117,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Chocolate Pansy,Junonia iphita,1,117,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Mottled Emigrant,Catopsilia pyranthe,1,19,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Indian Common Crow,Euploea core,1,44,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Grass Yellow,Eurema hecabe,1,140,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Angled Pierrot,Caleta decidia,1,140,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Wanderer,Pareronia ceylanica,2,148,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,148,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,12,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Chocolate Pansy,Junonia iphita,1,17,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Indian Common Crow,Euploea core,1,17,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,17,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Glassy Tiger,Parantica aglea,1,18,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Grass Yellow,Eurema hecabe,1,21,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Chocolate Pansy,Junonia iphita,1,23,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Chocolate Pansy,Junonia iphita,1,29,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Indian Common Crow,Euploea core,1,29,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,40,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Chocolate Pansy,Junonia iphita,3,48,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Leopard,Phalanta phalantha,1,48,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Great Eggfly,Hypolimnas bolina,1,48,,NA,NA,Cloudy,NA,FALSE,,NA,
10-03-1999,T3,Butterflies,Angled Pierrot,Caleta decidia,1,48,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Emigrant,Catopsilia pomona,1,48,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Blue Oak Leaf,Kallima horsfieldi,1,51,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Plain Tiger,Danaus chrysippus,1,52,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Angled Pierrot,Caleta decidia,1,60,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Blue Mormon,Papilio polymnestor,1,66,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,68,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,71,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Five Ring,Ypthima ceylonica,1,97,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Indian Common Crow,Euploea core,1,119,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Sailor,Neptis hylas,1,132,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Chocolate Pansy,Junonia iphita,2,141,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Common Map,Cyrestis thyodamas,1,141,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T3,Butterflies,Bamboo Treebrown,Lethe europa,1,141,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,98,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Chocolate Pansy,Junonia iphita,2,125,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Five Ring,Ypthima ceylonica,2,125,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,1,155,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Five Ring,Ypthima ceylonica,1,172,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Angled Pierrot,Caleta decidia,2,22,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,15,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Water Snow Flat,Tagiades litigiosa,1,58,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Water Snow Flat,Tagiades litigiosa,1,67,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,71,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Wanderer,Pareronia ceylanica,1,71,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Dark Cerulean,Jamides bochus,1,71,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,82,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Blue Oak Leaf,Kallima horsfieldi,1,82,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,1,83,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Baron,Euthalia aconthea,1,85,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Plum Judy,Abisara echerius,1,88,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Indian Common Crow,Euploea core,1,99,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Five Ring,Ypthima ceylonica,1,102,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Angled Pierrot,Caleta decidia,1,103,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,1,108,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,114,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,3,129,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Leopard,Phalanta phalantha,1,129,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Common Wanderer,Pareronia ceylanica,1,129,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,141,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Angled Pierrot,Caleta decidia,2,150,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Common Five Ring,Ypthima ceylonica,1,154,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Chocolate Pansy,Junonia iphita,1,160,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Lime Blue,Chilades lajus,1,166,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Red Helen,Papilio helenus,1,166,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Chocolate Pansy,Junonia iphita,2,167,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Indian Common Crow,Euploea core,1,168,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Lime Blue,Chilades lajus,1,170,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Blue Mormon,Papilio polymnestor,1,171,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Common Wanderer,Pareronia ceylanica,1,175,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Common Sailor,Neptis hylas,1,175,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Common Five Ring,Ypthima ceylonica,1,176,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Common Emigrant,Catopsilia pomona,1,6,,NA,NA,Cloudy,NA,NA,,NA,
10-03-1999,T1B,Butterflies,Common Five Ring,Ypthima ceylonica,1,6,,NA,NA,Cloudy,NA,NA,,NA,
27-12-1999,T4,Butterflies,Lemon Pansy,Junonia lemonias,1,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Blue Mormon,Papilio polymnestor,3,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Common Rose,Pachliopta aritolochiae,1,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Gram Blue,Euchrysops cnejus,16,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Blue Pansy,Junonia orithya,4,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Blue Tiger,Tirumala limniace,2,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Common Grass Yellow,Eurema hecabe,12,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Peacock Pansy,Junonia almana,2,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Common Mormon,Papilio polytes,1,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Glassy Tiger,Parantica aglea,3,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Nawab,Charaxes bharata,1,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Lemon Pansy,Junonia lemonias,5,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Common Leopard,Phalanta phalantha,4,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Indian Common Crow,Euploea core,2,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Common Emigrant,Catopsilia pomona,2,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Angled Pierrot,Caleta decidia,1,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Common Five Ring,Ypthima ceylonica,5,1,,NA,NA,Clear,NA,NA,,NA,
27-12-1999,T4,Butterflies,Common Jessabelle,Delias eucharis,2,1,,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T1A,Butterflies,Striped Tiger,Danaus genutia,1,155,03:52,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T1B,Butterflies,Common Sailor,Neptis hylas,1,158,04:07,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T1B,Butterflies,Common Wanderer,Pareronia ceylanica,1,162,04:08,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T1B,Butterflies,Plain Tiger,Danaus chrysippus,1,173,04:11,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T1B,Butterflies,Plum Judy,Abisara echerius,1,174,04:11,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T2,Butterflies,Plum Judy,Abisara echerius,1,3,03:25,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T2,Butterflies,Common Wanderer,Pareronia ceylanica,1,161,03:28,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T2,Butterflies,?White,NA,1,76,03:30,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T2,Butterflies,Common Sailor,Neptis hylas,1,106,03:32,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T2,Butterflies,?White,NA,1,142,03:35,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Common Sailor,Neptis hylas,1,19,03:05,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Common Sailor,Neptis hylas,1,172,03:07,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Common Sailor,Neptis hylas,1,5,03:08,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Common Sailor,Neptis hylas,1,37,03:10,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Plum Judy,Abisara echerius,1,45,03:11,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Common Sailor,Neptis hylas,1,50,03:12,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,?White,NA,1,53,03:12,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Common Four Ring,Ypthima huebneri,1,63,03:13,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Glassy Tiger,Parantica aglea,1,81,03:14,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Common Grass Yellow,Eurema hecabe,1,88,03:14,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,?White,NA,1,102,03:15,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Common Leopard,Phalanta phalantha,1,116,03:16,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Blue Tiger,Tirumala limniace,1,144,03:17,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,?White,NA,1,149,03:18,NA,NA,Clear,NA,NA,,NA,
22-01-2000,T3,Butterflies,Plum Judy,Abisara echerius,1,154,03:20,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T2,Butterflies,Plum Judy,Abisara echerius,2,63,04:40,NA,NA,Partly cloudy,NA,NA,,NA,
13-02-2000,T2,Butterflies,Plum Judy,Abisara echerius,1,86,04:45,NA,NA,Partly cloudy,NA,NA,,NA,
13-02-2000,T2,Butterflies,Common Sailor,Neptis hylas,1,90,04:45,NA,NA,Partly cloudy,NA,NA,,NA,
13-02-2000,T2,Butterflies,Glassy Tiger,Parantica aglea,1,91,04:50,NA,NA,Partly cloudy,NA,NA,,NA,
13-02-2000,T3,Butterflies,Common Sailor,Neptis hylas,1,61,08:50,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Plum Judy,Abisara echerius,1,55,08:50,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Gram Blue,Euchrysops cnejus,1,145,08:55,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Gram Blue,Euchrysops cnejus,1,151,08:56,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Common Rose,Pachliopta aritolochiae,1,30,09:10,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Common Grass Yellow,Eurema hecabe,1,43,09:13,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Gram Blue,Euchrysops cnejus,1,115,09:25,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Gram Blue,Euchrysops cnejus,2,126,09:30,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Plum Judy,Abisara echerius,1,127,09:31,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Plum Judy,Abisara echerius,1,138,09:31,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T3,Butterflies,Lemon Pansy,Junonia lemonias,1,138,09:40,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,75,10:50,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Lemon Pansy,Junonia lemonias,1,157,10:55,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Glassy Tiger,Parantica aglea,1,165,10:56,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,?White,NA,1,4,11:00,NA,NA,Clear,NA,NA,,NA,4 rings
13-02-2000,T1A,Butterflies,Chocolate Pansy,Junonia iphita,1,26,11:05,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Glassy Tiger,Parantica aglea,1,31,11:06,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,?Cabbagewhite,NA,1,32,11:08,NA,NA,Clear,NA,NA,,NA,Pale yellow white with black edges 
13-02-2000,T1A,Butterflies,Peacock Pansy,Junonia almana,1,35,11:10,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Common Sailor,Neptis hylas,1,66,11:10,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Gram Blue,Euchrysops cnejus,1,66,11:10,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Gram Blue,Euchrysops cnejus,1,74,11:10,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Common Sailor,Neptis hylas,2,92,11:15,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Common Emigrant,Catopsilia pomona,1,104,11:20,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T1A,Butterflies,Striped Tiger,Danaus genutia,1,146,11:25,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T6,Butterflies,Common Sailor,Neptis hylas,2,33,03:55,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T6,Butterflies,Plum Judy,Abisara echerius,1,49,04:35,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T6,Butterflies,Glassy Tiger,Parantica aglea,1,82,04:55,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T4,Butterflies,Common Leopard,Phalanta phalantha,1,152,  8:50,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T4,Butterflies,Glassy Tiger,Parantica aglea,1,10,08:55,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T4,Butterflies,Blue Tiger,Tirumala limniace,1,27,09:00,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T4,Butterflies,Indian Common Crow,Euploea core,1,46,09:15,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T4,Butterflies,Glassy Tiger,Parantica aglea,1,103,09:20,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T4,Butterflies,Common Jessabelle,Delias eucharis,1,109,  9:30,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Lime Blue,Chilades lajus,1,118,03:55,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Blue Mormon,Papilio polymnestor,1,32,03:57,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Glassy Tiger,Parantica aglea,1,49,04:00,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Indian Common Crow,Euploea core,1,54,04:00,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Glassy Tiger,Parantica aglea,1,54,04:00,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Indian Common Crow,Euploea core,1,76,04:01,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Lime Blue,Chilades lajus,1,90,04:02,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Common Grass Yellow,Eurema hecabe,1,90,04:02,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Glassy Tiger,Parantica aglea,1,119,04:06,NA,NA,Clear,NA,NA,,NA,
13-02-2000,T5,Butterflies,Glassy Tiger,Parantica aglea,1,123,04:06,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,2,62,06:16,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T1A,Butterflies,Plum Judy,Abisara echerius,1,62,06:16,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,2,75,06:17,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T1A,Butterflies,Common Grass Yellow,Eurema hecabe,1,87,06:17,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T2,Butterflies,Common Evening Brown,Melanitis leda,1,3,06:56,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T3,Butterflies,Common Grass Yellow,Eurema hecabe,1,163,05:55,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T3,Butterflies,Indian Common Crow,Euploea core,1,14,05:56,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T3,Butterflies,Plum Judy,Abisara echerius,2,39,06:06,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T3,Butterflies,Common Evening Brown,Melanitis leda,1,80,06:08,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T3,Butterflies,Common Emigrant,Catopsilia pomona,1,94,06:10,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T3,Butterflies,Common Grass Yellow,Eurema hecabe,1,110,06:10,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T3,Butterflies,Plum Judy,Abisara echerius,1,124,06:12,NA,NA,Clear,NA,NA,,NA,
30-03-2000,T3,Butterflies,Danaid Eggfly,Hypolimnas misippus,1,141,06:12,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Gram Blue,Euchrysops cnejus,1,23,09:22,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Indian Common Crow,Euploea core,1,28,09:22,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Gram Blue,Euchrysops cnejus,1,37,09:24,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Gram Blue,Euchrysops cnejus,1,45,09:26,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Gram Blue,Euchrysops cnejus,1,56,09:30,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Gram Blue,Euchrysops cnejus,3,59,09:30,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Plain Tiger,Danaus chrysippus,1,65,09:31,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Gram Blue,Euchrysops cnejus,1,69,09:32,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Danaid Eggfly,Hypolimnas misippus,1,73,09:33,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Gram Blue,Euchrysops cnejus,1,77,09:33,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Common Evening Brown,Melanitis leda,2,81,09:34,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Common Evening Brown,Melanitis leda,1,84,09:34,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Common Emigrant,Catopsilia pomona,1,84,09:35,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Gram Blue,Euchrysops cnejus,5,89,09:35,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Common Emigrant,Catopsilia pomona,2,93,09:36,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Gram Blue,Euchrysops cnejus,6,96,09:37,NA,NA,Clear,NA,NA,,NA,
31-03-2000,T4,Butterflies,Plum Judy,Abisara echerius,1,96,09:37,NA,NA,Clear,NA,NA,,NA,
